666	87.6	191	162	116	17.1	2.67e-09	113	178	4.07e-08	0	0	24.3	143	86	490	394	274	0	0	5.63e-06	360	218	493	53.1	45.9	980	1550	192	208	129	983	1310	598	576	95.7	463	65.1	192	136
255	118	59.5	174	22.1	132	4.07e-09	74.2	130	73.4	1.13e-08	6.48	46.8	71.9	461	56.7	298	363	0	0	1.92e-09	369	272	237	84.1	4.16e-07	1000	1170	288	110	44.8	1140	718	706	220	151	409	70.3	182	518
378	167	151	164	215	319	7.78e-09	38.8	150	5.44	21.9	3.27	37.6	106	355	366	443	313	0	0	224	611	244	399	103	9.98e-08	1390	826	181	549	503	1430	1950	400	264	146	421	69	163	175
27.8	133	85.3	81.2	20.2	121	123	103	142	14.3	9.36	14.5	37.5	82.8	393	101	418	335	0	0	7.26	216	147	544	47.6	42.1	1300	1.42e-09	278	32.4	58.2	1300	892	503	198	135	213	77.5	207	187
162	200	199	97.6	287	2.88e-09	137	56.2	169	0.000453	4.26e-09	17.2	51.4	72.2	248	440	370	306	0	0	46.4	456	213	311	66.6	5.39	1120	1210	232	272	360	1590	452	504	296	151	118	83.8	235	244
23.7	177	137	149	4.62e-09	179	157	128	55.1	31.8	0	0	64.6	1.25e-06	493	45.7	269	301	0	0	1.69e-08	483	303	442	48.8	0.82	1340	888	272	34.3	1020	1050	1350	216	336	97.1	405	69.7	220	349
326	188	74.4	211	193	239	95	79.9	5.81e-10	198	0	0	50.4	53.8	228	731	379	280	0	0	256	395	159	625	59.5	2.44	1060	995	186	620	20.3	2020	900	675	276	123	488	64.5	137	1310
623	153	200	263	5.22e-09	159	0	0	66.5	140	0	0	44.7	66	17.8	647	239	365	0	0	176	599	226	712	92.8	57.8	944	785	225	471	140	1510	1920	667	375	137	388	67.8	218	391
333	183	51.1	41.8	102	134	23.1	147	167	2.12e-06	0	0	38.3	90.2	178	479	442	245	0	0	46.2	360	165	361	83.4	7.35	1160	643	258	216	402	1170	1380	497	387	109	539	63	144	826
144	201	47.9	11.9	143	5.79e-09	69.1	67.2	122	2.71	2.58e-08	2.84	38	119	254	263	305	314	0	0	2.56e-09	278	199	442	121	9.29e-10	1570	365	276	157	2.33e-09	1250	1410	603	157	168	304	69.8	219	229
82.3	160	73.3	145	96.5	276	60.3	5.01e-09	186	6.18e-10	0	0	39.8	108	468	220	673	237	0	0	130	261	260	404	116	9.73e-10	824	619	207	213	1.89e-09	1540	627	717	294	182	159	81.9	219	350
192	179	122	90.2	54.4	221	102	142	134	17.5	4.94	2.22	29.8	120	414	184	768	180	0	0	59.1	391	262	340	69.3	50.1	1330	1.39e-09	250	42.8	457	1460	1710	497	144	181	194	81.4	121	1210
5.19e-09	126	1.8e-09	255	154	13.5	3.54e-09	85.4	50.9	143	86	13.4	63.3	0.0255	118	4.7e-09	1.89e-09	335	0	0	1.71e-09	416	202	487	36	30.9	788	426	254	319	0.000321	1050	535	337	2.48e-07	189	97.1	83	193	4.74e-09
126	192	85.5	204	71.4	172	3.15e-09	95.9	117	1.34e-06	53.9	13.1	50.2	66.3	403	430	534	333	0	0	57.9	342	239	526	69.6	13.2	1340	804	190	301	4.42e-05	1380	634	370	173	191	124	80.7	231	123
166	229	358	30	229	443	10.2	163	115	72.4	4.66e-09	15.7	15	177	208	221	297	314	0.000939	0.000952	149	452	227	744	117	0.627	1460	1.27e-09	253	342	676	1780	1220	591	171	189	305	75.2	188	4.89e-09
98.7	190	48.8	147	51.1	192	36.4	184	135	1.29	6.12	7.74	30.2	138	254	257	243	367	0	0	37.5	576	239	605	104	48.2	1410	138	197	31.9	98.3	1470	1390	585	116	167	475	64.2	198	9.83
325	172	221	211	144	264	79.9	79.6	133	15.1	6.29e-09	11.6	36.5	106	411	245	351	286	0	0	1.69e-09	421	226	535	93.6	1.2e-09	1680	1.42e-08	199	388	46.7	1830	2360	211	80	134	310	76.4	162	828
332	162	194	7.44	214	183	1.04e-08	29	150	45.4	0	0	44.7	89.5	229	227	526	284	0	0	132	478	309	200	151	0.00733	1220	165	251	331	52.7	1140	1970	574	112	202	232	76.8	144	101
373	136	166	77.9	151	257	57.2	116	106	108	0	0	63.2	15.9	132	602	915	166	0	0	3.22e-08	344	271	359	95.4	3.45	1290	956	235	110	233	1620	1950	486	306	132	642	62.6	109	1460
311	195	67.1	153	308	115	1.93e-08	15.7	133	24.5	109	6.28	44.2	61.2	344	11.9	56.6	382	0	0	18.6	582	218	260	91.2	14.3	925	227	288	91.1	108	1130	1050	126	312	122	218	81.7	224	278
479	168	104	44.4	63.6	111	2.96e-09	102	118	92.1	1.25e-08	5.86	45.7	62.3	211	271	503	243	0	0	116	501	154	560	74.7	0.513	727	1790	203	179	420	1630	2260	430	445	60.5	289	70.4	156	1220
358	115	136	0.000183	2.6e-09	318	8.02	133	86.3	103	0	0	27.5	121	352	401	373	240	0	0	191	444	272	192	86.2	37.7	1160	1360	151	696	589	943	1890	543	201	175	148	80.4	115	884
290	138	164	42.4	89.7	129	69	58.5	128	51	6.72e-09	10.9	23.6	154	335	154	539	181	0	0	83	412	281	206	74	5.5	973	1240	245	373	288	1220	1020	814	525	111	591	57.4	231	200
557	146	315	0.0192	231	249	90.7	168	25.9	180	0	0	23	138	148	212	586	203	0	0	1.46e-09	488	297	485	132	12.6	1270	6.51e-06	152	509	723	1340	2280	277	266	159	505	71.5	177	416
264	156	261	141	5.17e-09	160	4.16e-09	72.7	173	0.00166	6.33e-09	11.6	37	99.8	305	296	495	257	0	0	148	304	252	319	62.9	2.82	1480	203	224	444	288	1310	1910	347	225	210	389	65	228	112
83.4	133	87.2	103	72.3	46.3	2.69e-09	112	126	24.2	0	0	63.6	0.0956	210	504	468	271	0	0	178	394	222	527	70.5	46.7	1190	725	206	541	1.97e-09	1480	1820	195	240	151	278	72.1	184	435
194	136	124	101	35.9	63.5	152	1.99e-09	105	1.99e-06	0	0	40.9	78.3	497	19.2	306	356	0	0	46.6	446	190	506	111	3.54	1720	159	287	110	184	1070	308	653	90.1	133	138	86.4	236	367
49.9	182	120	136	3.53e-09	235	2.05e-09	147	156	0.0141	23.6	2.12	32.7	128	390	285	440	319	0	0	271	501	240	681	139	43.5	1210	647	274	16.9	224	1140	1510	229	275	151	456	67.1	44.5	2.06e-08
156	154	440	51.5	49.5	287	44.5	117	77.2	145	0	0	26.7	130	233	500	274	253	0	0	109	588	271	466	84	8.14	1350	489	101	793	1350	1490	1870	626	164	102	607	62.8	183	817
244	137	219	18.4	1.09e-08	76	3.73e-09	81	183	6.29e-10	0.134	2.46	51.9	57.7	366	294	612	181	0	0	2.11	396	243	423	97.1	19.1	601	1460	265	260	989	861	1690	394	326	106	252	82.1	202	250
546	127	184	209	189	329	2.59e-09	117	89.9	93.4	0	0	56.5	16	213	332	230	393	0	0	100	611	231	403	138	4.35e-07	1330	66.3	188	471	1660	917	1910	595	430	143	277	68.1	228	89
545	113	165	59.1	244	282	65.1	129	106	47.2	0	0	36.3	111	425	22.9	660	269	0	0	40.7	515	315	652	116	25.3	1370	419	178	333	265	1280	2040	454	285	174	479	60.1	169	498
56.5	175	115	33.6	75	81.3	9.33e-09	32.4	130	8.86e-10	0	0	56	17.1	348	96.3	361	290	0	0	1.52e-09	468	242	248	87.8	1.57e-08	1530	1.21e-09	274	163	5.25e-07	1250	1210	164	90.4	165	342	77.6	184	268
459	137	1.66e-09	276	70.4	212	172	90.1	118	39.1	3.86	14.7	58.4	33.2	336	385	251	352	0	0	15.5	311	210	611	83.6	12.1	1430	183	215	2.35e-09	2.48e-09	1180	1080	211	333	136	225	79.2	206	84.3
64.4	187	180	19.9	62.7	12.7	2.15e-09	141	82.2	96.7	1.28e-08	5.7	44.5	85.8	364	307	354	291	0	0	122	574	204	439	99.3	17.3	1210	1070	302	65.9	1.68e-09	1730	1410	244	268	122	383	67	229	186
683	104	362	0.000224	92.6	322	32	106	97.2	102	0	0	35.6	99.8	208	464	647	237	0	0	11.4	535	203	295	61.7	0.0017	1190	694	157	347	171	1370	2080	639	388	95.5	481	60.4	175	825
517	140	277	9.24	153	121	151	131	131	67.8	0	0	49.4	76.5	236	402	583	283	0	0	53.3	467	266	336	103	1.09e-09	1300	421	250	240	5.12	1480	1630	527	237	149	479	68.6	208	525
252	168	89.9	230	91.1	13.6	32.5	112	156	3.63	0	0	53.3	68.6	175	672	426	295	0	0	49.5	417	258	104	79.6	42.7	1050	857	241	0.907	589	858	1830	265	270	137	445	64.4	235	3.9e-09
114	151	32.4	121	110	138	0	0	94.2	26	4.71	2.05	17.3	181	395	1.41e-09	591	254	0.000112	0.00434	52.2	424	179	453	135	8.36e-10	855	1180	257	228	3.57e-09	815	1730	274	87.1	173	234	75.5	115	125
86.2	150	83.3	56.2	109	110	21.8	73.1	1.73e-09	138	1.03	9.97	33.1	91.5	263	165	64.7	374	0	0	20.9	386	224	375	109	5.33	1190	346	236	452	629	1020	2120	635	163	129	584	58.2	178	820
248	191	57.5	189	139	58.8	2.96e-09	102	131	22.9	0.833	27.2	53	53.3	243	396	245	318	0	0	2.92e-09	244	217	522	87	1.2	1210	1420	139	209	187	761	360	482	67.7	169	212	78.9	218	4.21e-09
350	130	115	102	33.3	202	104	67.3	120	35	0	0	36.8	91.8	213	542	793	191	0	0	77.5	533	300	205	74.4	22.4	1150	921	91.1	739	86.9	2030	1780	624	367	134	644	59.2	179	0.000497
328	188	3.4e-09	135	7.08	19.1	9.61	98.8	57.2	149	0	0	38	102	221	196	384	348	0	0	82.3	436	291	213	105	26.3	1130	802	241	325	285	1210	1940	642	220	137	474	64.1	127	7.22e-09
123	170	2.04e-09	225	177	14.9	72.8	117	116	81.4	53.8	17.5	56.5	41.8	400	189	391	312	0	0	7.57	402	288	371	13.5	95.8	1360	1.36e-09	274	1.84e-09	172	1040	518	416	340	95.5	148	86.7	233	28.1
54.6	214	3.71	128	53.7	179	141	27.2	128	12.5	7.42e-09	9.86	29	136	265	148	335	230	0	0	112	644	309	356	115	3.8	1500	34.7	192	313	43.9	1100	1760	528	292	138	168	75.1	201	761
299	150	70.6	155	54.3	43.8	21.1	80.6	76.3	15.7	1.31e-08	5.57	32.6	137	447	81	64.7	334	0	0	39.1	560	209	555	102	3.44e-08	1270	970	217	213	8.7	1520	2140	166	221	135	375	72.1	178	21.5
567	179	104	259	9.89	114	15.5	146	125	50.8	5.73e-09	12.8	47.6	69.3	200	562	219	394	0	0	2.06e-09	345	261	498	59.9	4.57	1140	380	264	325	726	1010	1410	691	288	143	334	72.1	252	177
726	99	290	9.44	2.73e-09	304	1.11e-08	27.3	114	4.49	0	0	24.8	123	116	713	183	351	0	0	1.84e-09	385	383	91.8	86.1	1.09e-08	1370	593	186	486	0.0111	1280	2460	179	401	90.5	338	67	62.9	2390
249	129	17.6	233	56	193	2.14e-09	141	35.3	149	0.507	27.3	42.9	91	142	513	603	278	0	0	225	474	244	420	86.8	0.906	812	1790	212	351	2.03e-06	1360	1800	261	197	181	170	75.4	222	447
286	189	101	160	211	140	37.2	91.2	147	7.8e-10	0	0	31.6	114	356	137	227	385	0	0	96.6	293	291	432	60.2	35.9	1120	982	196	467	814	1110	966	739	338	139	298	70.9	163	1190
291	173	246	5.31	6.19	34	40.8	122	155	6.18	7.69e-09	9.52	37.4	101	291	2.37e-07	124	320	0	0	19	461	294	242	96.2	2.88	1300	1.42e-09	187	293	451	1550	2380	539	74.4	173	548	66.9	186	948
162	147	12.7	104	182	174	22	35	157	1.59e-08	0	0	41.4	66.4	235	198	1020	109	0	0	87.9	481	236	548	127	33.6	1140	734	205	549	157	1530	1450	250	289	126	353	69.4	155	265
222	184	130	160	187	86.7	91.2	193	78.6	62.3	34.2	20	30.4	137	266	328	178	367	0	0	2.32e-09	306	204	468	89	1.26e-09	1250	481	200	2.52e-09	184	1490	1780	513	208	166	285	77.1	189	289
515	168	104	42.8	59.2	285	43.3	110	132	63.8	0	0	31.5	118	455	4.95e-08	346	332	0	0	90.3	333	269	266	110	15.3	959	801	180	438	429	1490	1370	479	202	185	221	72.4	132	609
414	177	207	64.6	363	106	198	42.4	155	6.63	0	0	38.6	99.2	378	240	272	379	0	0	96.7	432	170	573	70.6	3.22	1290	635	265	214	62.5	1330	716	424	252	130	240	80.1	236	152
194	119	284	8.78	5.94e-09	139	2.79e-09	108	121	13.9	0	0	54.7	23.3	227	516	806	226	0	0	57.6	474	241	382	71.1	43.9	937	386	146	538	4.64e-05	1140	1700	204	521	99.6	352	70.9	145	926
174	181	93.6	131	327	19	42.7	65.5	145	7.9e-10	4.59e-09	15.9	36.8	103	168	478	312	161	0	0	62.9	409	200	428	103	3.67e-08	1110	452	213	274	413	1530	1120	388	69.4	151	429	64	195	443
91.6	148	160	103	0.22	194	2.12	181	84	80.9	0	0	38.4	88.7	58.5	466	171	328	0	0	165	356	229	450	90.4	16.1	1470	150	274	253	346	1600	1860	580	101	155	402	66.2	236	3.88e-09
298	176	310	1.7	0.13	68.4	0.000447	130	155	1.35e-07	0	0	29.9	121	460	338	688	274	0	0	26.4	319	134	501	73.2	9.35	1790	0.0613	158	326	1.84e-09	1580	422	422	249	169	559	61	65.1	7.03e-06
574	167	200	177	215	162	175	97.7	113	53.7	0	0	43.7	60	387	160	689	208	0	0	72.6	439	254	340	60.3	43.3	1020	1400	145	571	0.000466	1530	1800	533	422	117	547	52.1	209	554
224	132	169	33.7	57.6	58.8	106	109	101	97.3	0	0	53.8	44.7	386	236	615	280	0	0	267	610	297	310	84.5	17.4	941	1060	212	414	256	1070	1390	501	192	169	361	63	147	1010
135	197	73.3	169	148	89.4	3.3	97.6	118	75.6	0	0	52.5	58.2	217	2.56e-09	346	301	0	0	1.94e-09	367	238	322	64.6	7.41	1110	849	168	287	152	1230	234	606	363	124	150	76.7	214	515
305	158	156	67.5	64.5	283	48	173	148	2.13	30.4	19.1	59.5	37.1	199	565	346	322	0	0	7.24	458	192	223	74.1	5.65	1280	392	171	571	2.73e-09	1070	831	442	250	136	485	66.7	255	111
263	141	150	9.87	58.7	73.7	52.6	198	172	4.91e-08	1e-08	7.31	40.6	62.9	546	77.3	448	260	0	0	99.4	328	180	536	112	13.9	1550	0.0124	204	326	0.00241	1860	1270	607	307	117	299	73.7	173	725
412	132	153	93	51.9	323	62.6	180	163	8.43e-09	0	0	54	34.7	339	339	200	377	0	0	182	494	303	426	124	22.7	1370	133	217	522	67.3	1240	2260	420	99.4	121	620	60.8	217	71.9
105	158	488	154	11.7	31.3	23.3	87.5	24.5	210	0	0	45.4	67.1	198	400	1010	112	0	0	17.7	555	270	414	72.8	3.02	963	894	108	384	68.1	1140	142	850	400	154	168	74.9	230	177
144	186	89.6	33.2	98.3	318	88.7	80.4	136	8.45e-10	2.9	14.9	51.8	46.9	377	212	541	254	0	0	1.57e-09	451	218	527	84.1	33	1510	1.23e-09	245	180	376	1390	955	380	27.7	193	497	66.5	226	121
322	146	137	116	24.5	159	7.63e-09	39.6	122	3.21	2.32	16.5	43.6	59.4	443	24.8	151	359	0	0	17.8	401	245	551	86.9	0.184	1620	0.00133	269	41.9	251	1670	923	475	71.7	157	379	67.1	215	56
