99.7136993408203	177.268798828125	849.408405761719	2489.13481811523	1336.89448852539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2045.96738647461	1159.6280078125	0	144.030899047852	0	0	0	0	188.348098754883	59.089599609375	0	29.5447998046875	107.099899291992	0	0	0	0	0	155.110198974609	22.1585998535156	0	0	0	0	0	0	0	0	0	184.654998779297	225.279098510742	162.496398925781	166.189498901367	0	29.544599609375	2286.01660766602	343.457302246094	0	0	276.982498168945	192.041198730469	70.1688995361328	140.337799072266	11.0792999267578	0	25.8516998291016	195.734298706055	306.526004638672	483.795101928711	273.289398193359	0	365.616897583008	1831.76832458496	845.715112304688	0	0	66.4757995605469	103.406799316406	217.89289855957	0	0	1325.81598876953	539.190305175781	0	0	0	0	0	0	2555.61258605957	842.022087402344	0	0	0	0	0	0	0	878.950621337891	1761.59873535156	963.894705810547	125.565399169922	0	0	99.7136993408203	48.0102996826172	273.289398193359	0	0	0	0	491.18229675293	62.7826995849609	125.565399169922	81.2481994628906	0	0	0	0	0	0	0	0	195.734298706055	0	421.010301513672	716.45880859375	1986.87800292969	158.802304077148	276.982498168945	206.379116282744
887.343623046875	86.0184017944336	1417.03072631836	3431.65764160156	2222.88141265869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335.020208129883	0	0	0	2657.49762695312	579.489312438965	0	0	0	0	0	0	0	0	0	0	0	199.201204833984	140.346303405762	0	0	321.438307800293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212.783105163574	126.764403076172	18.1090002441406	1168.03403686523	258.053306884766	0	0	0	0	0	0	0	0	642.869710083008	366.710809936523	0	0	0	0	0	991.469421386719	679.088415527344	0	0	0	0	0	0	0	1738.46451171875	810.37859375	0	0	0	0	0	0	3802.89349853516	1584.53831298828	0	0	0	0	0	0	0	1969.35540771484	1883.33723876953	937.142503662109	0	0	0	0	656.455021057129	507.053608398438	389.346307983398	407.454006958008	0	0	0	208.255805053711	0	0	194.673904724121	90.5460021972656	0	90.5460021972656	312.383707580566	421.038910217285	153.928203735352	0	221.837705383301	117.709802856445	371.236014099121	1063.90692626953	1371.75862915039	307.855906982422	0	0
85.7949981689453	346.611792602539	926.591187744141	3170.9998840332	1197.70452880859	0	0	0	0	195.612595825195	72.0677984619141	247.089594726562	0	0	0	0	0	0	161.294596557617	96.0903979492188	0	0	0	0	0	2433.15942016602	1722.77380126953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.4769989013672	181.885396118164	0	0	0	0	0	0	0	65.204599609375	2532.68114379883	6.86359985351563	0	0	0	82.3631982421875	175.021796264648	3.43179992675781	168.158196411133	0	0	0	171.589996337891	233.362395019531	257.384994506836	387.793391723633	137.271997070312	964.340502319336	789.318701171875	175.021796264648	72.0677984619141	0	0	54.908798828125	250.52139465332	264.248594360352	1249.18188903809	525.067709960937	0	0	0	96.0903979492188	274.543994140625	20.5907995605469	2577.29606933594	682.930904541016	92.6585980224609	0	226.498795166016	0	0	0	78.9313983154297	1310.95500244141	3651.45446289063	888.842221679688	0	0	0	0	257.384994506836	0	137.271997070312	593.702293701172	147.567396850586	116.681197509766	126.976597290039	126.976597290039	0	0	706.956323852539	284.839393920898	171.589996337891	446.133990478516	20.5907995605469	0	0	0	391.225191650391	0	212.771595458984	2289.02269287109	1084.45470581055	78.9313983154297	257.384994506836	0
175.150201721191	734.140202331543	1088.16719421387	1196.23860229492	931.650008544922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1442.19421264648	1188.78541992188	0	0	0	0	231.049202270508	48.4458004760742	0	208.689602050781	134.157601318359	171.42360168457	268.315202636719	0	0	0	0	0	0	0	48.4458004760742	309.307803039551	197.509801940918	0	0	0	0	0	0	0	0	0	0	0	44.71919921875	1695.60304199219	78.258600769043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1270.77060180664	372.659995727539	0	0	0	0	0	0	0	350.300401000977	137.88420135498	0	0	0	0	0	0	1706.78279785156	592.529401855469	0	0	0	0	0	0	0	1024.81500610352	2094.34925537109	432.285604248047	0	0	0	0	0	167.697001647949	111.798001098633	0	0	0	0	0	0	0	0	0	0	0	0	622.342191467285	0	0	0	0	0	443.465399780273	670.787993164063	279.495002746582	0	0
0	159.725805053711	982.651015319824	2152.80227416992	1670.15784179687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1541.68304077148	972.232529296875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.7226000976562	1628.48973266602	163.196101074219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1107.65072998047	437.505007324219	0	0	0	0	0	0	0	902.787819824219	572.9226171875	0	0	0	0	0	0	2583.36354736328	1059.04061767578	0	0	0	0	0	0	0	2298.63762207031	1048.62283203125	1489.60024475098	0	0	0	0	72.9183023071289	187.504205932617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371.531411132812	618.062415161133	1065.98252807617	138.891004943848	0	0
121.684196777344	781.728479003906	1633.51064941406	1887.93974121094	1135.7131640625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106.934597167969	62.6857983398437	1452.82965576172	1777.31875732422	136.433796386719	140.121196289063	0	0	0	0	147.49599609375	0	0	0	0	0	0	0	0	0	7.3747998046875	530.9855859375	0	0	0	0	0	0	0	0	0	0	276.554992675781	0	0	95.8723974609375	254.430192871094	2201.36783203125	162.244594726562	0	0	0	0	0	0	136.433796386719	154.870795898438	0	106.934597167969	412.9887890625	0	0	0	47.9361987304688	973.469970703125	0	0	0	0	0	228.618793945312	0	0	615.792680664062	435.110886230469	0	0	0	0	0	0	1729.3814453125	460.92388671875	0	0	0	0	0	0	0	361.365190429688	1356.95765869141	1600.32525146484	320.803791503906	0	0	0	0	0	33.1865991210937	405.613989257812	409.301389160156	121.684196777344	0	0	424.050988769531	88.49759765625	0	221.243994140625	224.931394042969	0	0	0	0	58.9983984375	398.239189453125	95.8723974609375	468.297385253906	1235.27586425781	1301.64756103516	0	0	0
0	91.2406024169922	1729.42409576416	2675.00841888428	866.785690307617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019.73510009766	1940.93638427734	0	0	215.659605712891	95.3879025268555	0	0	16.5892004394531	149.302803955078	0	0	0	0	0	0	0	0	0	0	0	0	0	190.775805053711	232.248806152344	174.186604614258	0	514.265213623047	66.3568017578125	4.14730010986328	389.846210327148	539.149014282227	0	265.42720703125	58.0622021484375	2334.92984130859	223.954195861816	232.248806152344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1667.21459960938	634.53689453125	0	0	0	0	0	0	0	1024.38307373047	742.366706542969	0	0	0	0	0	0	4018.73358154297	1219.30620605469	0	0	0	0	0	0	0	2032.17705688477	2156.59590942383	875.0802734375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219.806892089844	1459.84956359863	1596.71045593262	33.1784008789063	0	0
0	0	2732.48142028809	5844.85675292969	3217.64590820313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4430.55688964844	2686.71209472656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.00259765625	6499.37079589844	535.51181640625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2476.16911621094	924.55876953125	0	0	0	0	0	0	0	2045.92943359375	814.710610351563	0	0	0	0	0	0	2929.294765625	1482.95520507812	0	0	0	0	0	0	0	4146.78143066406	5295.61379394531	3995.73936523437	91.5400024414062	251.735006713867	0	0	0	0	0	755.205517578125	164.772004394531	260.889006958008	4.57700012207031	32.0390008544922	311.236008300781	151.04100402832	192.234005126953	375.314010009766	0	0	315.813008422852	370.737009887695	0	0	508.047013549805	338.698009033203	1730.11224182129	3794.35080810547	4105.59048828125	595.011703491211	0	0
904.63887298584	1179.96647888184	1507.73177368164	1800.53897491455	1621.35846069336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3347.60476806641	2460.445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104.885698242188	4138.61786010742	131.106994628906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1459.660703125	978.93412109375	0	0	0	0	0	0	0	1219.29657104492	1018.26579467773	0	0	0	0	0	0	4116.76648193359	1311.07187744141	0	0	0	0	0	0	0	2032.16191040039	1398.47697845459	983.304608764648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450.134487609863	2141.41751464844	2058.38356689453	555.019087219238	0	0
0	0	1081.92040039062	1883.63122192383	879.54680847168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311.343994140625	190.698196411133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128.429397583008	163.455596923828	202.373596191406	89.5113983154297	210.157196044922	603.228992919922	136.212999267578	0	0	0	0	0	11.6753997802734	490.366790771484	237.399795532227	27.2425994873047	179.022796630859	0	0	0	0	0	1373.80543212891	599.337190551758	249.0751953125	0	0	0	0	0	0	614.904393310547	354.153796386719	0	0	105.078598022461	163.455596923828	167.347396850586	0	2008.16884277344	996.30080078125	0	0	0	0	0	0	0	1237.59239379883	1190.89079101562	346.370193481445	0	0	0	0	81.7277984619141	210.157196044922	0	11.6753997802734	155.671997070312	0	0	54.4851989746094	108.970397949219	0	0	0	0	0	0	128.429397583008	217.940795898438	291.884994506836	653.822393188477	73.9441986083984	97.2949981689453	396.963592529297	284.10139465332	0	256.858795166016	0
